"","x"
"cg13339029",18129
"cg13339340",18130
"cg13340108",18131
"cg13341299",18132
"cg13341941",18133
"cg13342658",18134
"cg13343102",18135
"cg13343932",18136
"cg13345581",18137
"cg13347187",18138
"cg13348135",18139
"cg13349882",18140
"cg13349948",18141
"cg13350297",18142
"cg13351161",18143
"cg13352230",18144
"cg13353999",18145
"cg13354105",18146
"cg13354921",18147
"cg13354934",18148
"cg13354982",18149
"cg13356361",18150
"cg13356455",18151
"cg13356791",18152
"cg13357053",18153
"cg13357278",18154
"cg13357393",18155
"cg13359227",18156
"cg13360217",18157
"cg13360440",18158
"cg13362034",18159
"cg13364157",18160
"cg13364396",18161
"cg13364785",18162
"cg13366102",18163
"cg13366314",18164
"cg13366440",18165
"cg13366833",18166
"cg13367380",18167
"cg13367589",18168
"cg13367787",18169
"cg13368121",18170
"cg13369534",18171
"cg13369768",18172
"cg13371970",18173
"cg13372169",18174
"cg13373685",18175
"cg13374681",18176
"cg13374764",18177
"cg13376897",18178
"cg13376929",18179
"cg13377646",18180
"cg13378802",18181
"cg13379618",18182
"cg13380453",18184
"cg13382372",18185
"cg13382617",18186
"cg13383038",18187
"cg13383271",18188
"cg13383691",18189
"cg13384781",18190
"cg13385016",18191
"cg13385744",18192
"cg13385981",18193
"cg13386381",18194
"cg13387869",18195
"cg13387883",18196
"cg13388302",18197
"cg13392324",18198
"cg13392367",18199
"cg13393709",18200
"cg13394114",18201
"cg13394788",18202
"cg13395878",18203
"cg13396001",18204
"cg13397733",18205
"cg13397744",18206
"cg13398027",18207
"cg13399147",18208
"cg13399673",18209
"cg13400013",18210
"cg13400249",18211
"cg13400371",18212
"cg13400969",18213
"cg13401299",18214
"cg13401972",18215
"cg13402193",18216
"cg13403155",18217
"cg13403162",18218
"cg13404723",18219
"cg13405121",18220
"cg13406103",18221
"cg13406210",18222
"cg13406423",18223
"cg13406794",18224
"cg13407771",18225
"cg13408895",18226
"cg13409216",18227
"cg13410722",18228
"cg13410749",18229
"cg13411044",18230
"cg13411623",18231
"cg13412130",18232
"cg13415597",18233
"cg13416912",18234
"cg13417771",18235
"cg13418055",18236
"cg13418645",18237
"cg13418831",18238
"cg13419056",18239
"cg13420273",18240
"cg13420767",18241
"cg13421440",18242
"cg13422693",18243
"cg13423078",18244
"cg13424698",18245
"cg13424946",18246
"cg13425116",18247
"cg13425955",18248
"cg13426955",18249
"cg13427075",18250
"cg13427357",18251
"cg13427453",18252
"cg13428642",18253
"cg13429861",18254
"cg13430807",18255
"cg13431363",18256
"cg13431683",18257
"cg13433256",18258
"cg13433278",18259
"cg13434217",18260
"cg13435603",18261
"cg13435787",18262
"cg13436384",18263
"cg13437525",18264
"cg13441152",18265
"cg13442492",18266
"cg13445226",18267
"cg13445748",18268
"cg13446364",18269
"cg13446573",18270
"cg13446597",18271
"cg13447705",18272
"cg13448092",18273
"cg13448342",18274
"cg13448365",18275
"cg13448572",18276
"cg13448855",18277
"cg13448899",18278
"cg13449372",18279
"cg13449535",18280
"cg13449577",18281
"cg13451589",18282
"cg13452214",18283
"cg13452854",18284
"cg13453408",18285
"cg13455248",18286
"cg13455298",18287
"cg13456081",18288
"cg13457709",18289
"cg13459195",18290
"cg13459593",18291
"cg13460367",18292
"cg13460409",18293
"cg13461045",18294
"cg13461622",18295
"cg13463547",18296
"cg13463879",18297
"cg13465131",18298
"cg13466539",18299
"cg13466649",18300
"cg13466988",18301
"cg13467309",18302
"cg13467605",18303
"cg13468144",18304
"cg13468491",18305
"cg13468685",18306
"cg13469182",18307
"cg13470529",18308
"cg13470557",18309
"cg13470958",18310
"cg13471083",18311
"cg13471822",18312
"cg13472501",18313
"cg13472665",18314
"cg13472965",18315
"cg13474388",18316
"cg13475335",18317
"cg13475493",18318
"cg13475786",18319
"cg13475927",18320
"cg13475995",18321
"cg13477191",18322
"cg13477804",18323
"cg13477885",18324
"cg13479141",18325
"cg13480742",18326
"cg13481311",18327
"cg13484249",18328
"cg13484553",18329
"cg13484596",18330
"cg13486604",18331
"cg13486813",18332
"cg13486820",18333
"cg13487069",18334
"cg13487071",18335
"cg13487121",18336
"cg13488131",18337
"cg13488611",18338
"cg13488629",18339
"cg13488680",18340
"cg13488871",18341
"cg13489443",18342
"cg13489555",18343
"cg13492133",18344
"cg13492190",18345
"cg13492856",18346
"cg13493136",18347
"cg13493426",18348
"cg13494247",18349
"cg13496662",18350
"cg13496838",18351
"cg13499073",18352
"cg13499729",18353
"cg13500074",18354
"cg13501494",18355
"cg13502730",18356
"cg13504955",18357
"cg13505192",18358
"cg13505771",18359
"cg13505775",18360
"cg13505793",18361
"cg13505797",18362
"cg13509147",18363
"cg13509434",18364
"cg13509579",18365
"cg13509839",18366
"cg13509896",18367
"cg13510262",18368
"cg13510620",18369
"cg13510732",18370
"cg13512021",18371
"cg13513622",18372
"cg13514050.1",18373
"cg13514050.2",18374
"cg13514522",18375
"cg13514846",18376
"cg13515202",18377
"cg13515447",18378
"cg13515661",18379
"cg13517739",18380
"cg13518541",18381
"cg13518604",18382
"cg13518870",18383
"cg13519748",18384
"cg13522984",18385
"cg13524453",18386
"cg13524924",18387
"cg13525872",18388
"cg13526159",18389
"cg13526507",18390
"cg13526892",18391
"cg13528010",18392
"cg13528652",18393
"cg13529178",18394
"cg13529847",18395
"cg13530363",18396
"cg13531493",18397
"cg13531810",18398
"cg13532101",18399
"cg13532184",18400
"cg13532357",18401
"cg13540307",18402
"cg13540458",18403
"cg13541961",18404
"cg13542562",18405
"cg13542727",18406
"cg13543501",18407
"cg13543915",18408
"cg13543950",18409
"cg13544184",18410
"cg13544332",18411
"cg13544811",18412
"cg13545326",18413
"cg13545911",18414
"cg13546240",18415
"cg13546349",18416
"cg13547237",18417
"cg13548252",18418
"cg13549145",18419
"cg13550059",18420
"cg13550064",18421
"cg13550191",18422
"cg13550531",18423
"cg13550877",18424
"cg13551010",18425
"cg13551382",18426
"cg13552338",18427
"cg13553498",18428
"cg13554586",18429
"cg13556544",18430
"cg13557477",18431
"cg13557702",18432
"cg13558469",18433
"cg13560607",18434
"cg13561157",18435
"cg13563028",18436
"cg13563035",18437
"cg13564075",18438
"cg13566279",18439
"cg13566716",18440
"cg13570084",18441
"cg13571205",18442
"cg13571262",18443
"cg13571461",18444
"cg13571802",18445
"cg13574034",18446
"cg13577735",18447
"cg13579064",18448
"cg13581054",18449
"cg13581699",18450
"cg13582029",18451
"cg13585349",18452
"cg13586038",18453
"cg13586227",18454
"cg13587552",18455
"cg13588249",18456
"cg13588483",18457
"cg13588645",18458
"cg13588911",18459
"cg13589011",18460
"cg13589080",18461
"cg13589316",18462
"cg13589557",18463
"cg13589830",18464
"cg13590730",18465
"cg13592061",18466
"cg13592245",18467
"cg13592539",18468
"cg13594880",18469
"cg13596518",18470
"cg13597158",18471
"cg13598074",18472
"cg13600326",18473
"cg13600411",18474
"cg13602621",18475
"cg13604683",18476
"cg13604976",18477
"cg13605024",18478
"cg13606788",18479
"cg13607151",18480
"cg13608166",18481
"cg13608832",18482
"cg13609316",18483
"cg13609514",18484
"cg13609584",18485
"cg13610315",18486
"cg13611779",18487
"cg13612652",18488
"cg13612893",18489
"cg13613532",18490
"cg13613666",18491
"cg13613983",18492
"cg13615735",18493
"cg13616253",18494
"cg13617280",18495
"cg13618190",18496
"cg13618363",18497
"cg13618372",18498
"cg13618394",18499
"cg13618486",18500
"cg13619139",18501
"cg13620507",18502
"cg13621099",18503
"cg13621323",18504
"cg13622484",18505
"cg13622501",18506
"cg13623216",18507
"cg13623297",18508
"cg13623418",18509
"cg13625395",18510
"cg13625573",18511
"cg13626528",18512
"cg13627320",18513
"cg13627734",18514
"cg13627994",18515
"cg13628250",18516
"cg13628982",18517
"cg13629798",18518
"cg13631913",18519
"cg13632042",18520
"cg13634725",18521
"cg13634781",18522
"cg13635516",18523
"cg13636207",18524
"cg13637949",18525
"cg13638959",18526
"cg13640160",18527
"cg13642593",18528
"cg13643339",18529
"cg13643585",18530
"cg13644292",18531
"cg13644618",18532
"cg13645387",18533
"cg13645593",18534
"cg13645963",18535
"cg13647131",18536
"cg13647345",18537
"cg13647620",18538
"cg13648096",18539
"cg13649056",18540
"cg13649253",18541
"cg13649634",18542
"cg13650267",18543
"cg13650899",18544
"cg13651150",18545
"cg13651176",18546
"cg13651513",18547
"cg13652008.1",18548
"cg13652008.2",18549
"cg13652081",18550
"cg13652891",18551
"cg13653556",18552
"cg13653679",18553
"cg13654195",18554
"cg13654359",18555
"cg13655737",18556
"cg13655781",18557
"cg13656045",18558
"cg13656062",18559
"cg13656158",18560
"cg13656236",18561
"cg13656360",18562
"cg13657149",18563
"cg13657699",18564
"cg13660279",18565
"cg13660589",18566
"cg13662918",18567
"cg13662954",18568
"cg13664524",18569
"cg13665094",18570
"cg13665420",18571
"cg13665681",18572
"cg13665980",18573
"cg13666243",18574
"cg13666422",18575
"cg13666447",18576
"cg13666700",18577
"cg13667241",18578
"cg13669200",18579
"cg13671198",18580
"cg13672945",18581
"cg13673047",18582
"cg13674714",18583
"cg13674903",18584
"cg13675611",18585
"cg13677591",18586
"cg13677823",18587
"cg13678703",18588
"cg13679010",18589
"cg13680369",18590
"cg13681420",18591
"cg13681672",18592
"cg13682722",18593
"cg13683374",18594
"cg13683938",18595
"cg13684228",18596
"cg13684235",18597
"cg13684553",18598
"cg13684780",18599
"cg13684852",18600
"cg13685290",18601
"cg13686952",18602
"cg13687200",18603
"cg13688373",18604
"cg13689075",18605
"cg13690286",18606
"cg13690410",18607
"cg13691476",18608
"cg13692433",18609
"cg13692504",18610
"cg13693986",18611
"cg13694139",18612
"cg13694642",18613
"cg13695076",18614
"cg13695149",18615
"cg13696713",18616
"cg13698738",18617
"cg13699837",18618
"cg13700099",18619
"cg13700111",18620
"cg13700897",18621
"cg13701059",18622
"cg13702222",18623
"cg13702567",18624
"cg13704497",18625
"cg13705955",18626
"cg13706883",18627
"cg13708495",18628
"cg13709380",18629
"cg13710033",18630
"cg13710341",18631
"cg13710507",18632
"cg13710662",18633
"cg13714451",18634
"cg13714589",18635
"cg13714749",18636
"cg13715498",18637
"cg13716164",18638
"cg13718272",18639
"cg13718663",18640
"cg13718960",18641
"cg13719093",18642
"cg13719194",18643
"cg13720362",18644
"cg13721678",18645
"cg13721745",18646
"cg13724954",18647
"cg13725272",18648
"cg13726873",18649
"cg13726964",18650
"cg13730205",18651
"cg13731731",18652
"cg13732394",18653
"cg13732832",18654
"cg13733201",18655
"cg13733512",18656
"cg13734401",18657
"cg13734740",18658
"cg13735125",18659
"cg13737408",18660
"cg13738327",18661
"cg13739934",18662
"cg13740303",18663
"cg13741644",18664
"cg13741927",18665
"cg13742427",18666
"cg13742657",18667
"cg13743408",18668
"cg13743966",18669
"cg13744172",18670
"cg13745446",18671
"cg13746386",18672
"cg13747168",18673
"cg13748008",18674
"cg13748038",18675
"cg13748050",18676
"cg13748673",18677
"cg13748698",18678
"cg13748854",18679
"cg13749551",18680
"cg13749714",18681
"cg13750077",18682
"cg13750279",18683
"cg13750905",18684
"cg13752936",18685
"cg13753818",18686
"cg13754720",18687
"cg13754804",18688
"cg13754878",18689
"cg13756118",18690
"cg13756245",18691
"cg13756768",18692
"cg13757685",18693
"cg13758628",18694
"cg13759353",18695
"cg13761591",18696
"cg13763783",18697
"cg13764029",18698
"cg13764470",18699
"cg13765319",18700
"cg13766016",18701
"cg13766291",18702
"cg13766913",18703
"cg13767001",18704
"cg13768953",18705
"cg13769268",18706
"cg13769431",18707
"cg13770048",18708
"cg13771151",18709
"cg13771609",18710
"cg13772153",18711
"cg13772936",18712
"cg13773311",18713
"cg13773945",18714
"cg13774515",18715
"cg13775517",18716
"cg13775600",18717
"cg13775901",18718
"cg13776863",18719
"cg13777117",18720
"cg13777420",18721
"cg13777907",18722
"cg13779125",18723
"cg13779998",18724
"cg13780290",18725
"cg13780795",18726
"cg13782143",18727
"cg13782531",18728
"cg13782795",18729
"cg13783485",18730
"cg13783703",18731
"cg13785123",18732
"cg13785336",18733
"cg13785960",18734
"cg13786262",18735
"cg13787598",18736
"cg13788309",18737
"cg13788849",18738
"cg13789775",18739
"cg13791425",18740
"cg13793234",18741
"cg13793530",18742
"cg13793953",18743
"cg13795805",18744
"cg13797940",18745
"cg13800968",18746
"cg13802429",18747
"cg13802770",18748
"cg13802785",18749
"cg13803050",18750
"cg13804575",18751
"cg13805066",18752
"cg13806158",18753
"cg13806356",18754
"cg13808339",18755
"cg13809900",18756
"cg13810425",18757
"cg13814560",18758
"cg13815285",18759
"cg13815701",18760
"cg13817861",18761
"cg13818215",18762
"cg13818368",18763
"cg13819633",18764
"cg13821797",18765
"cg13824077",18766
"cg13824815",18767
"cg13825587",18768
"cg13826884",18769
"cg13827277",18770
"cg13828047",18771
"cg13828336",18772
"cg13828375",18773
"cg13828440",18774
"cg13828719",18775
"cg13828988",18776
"cg13829084",18777
"cg13830021",18778
"cg13830681",18779
"cg13832100",18780
"cg13832595",18781
"cg13832772",18782
"cg13833018",18783
"cg13833853",18784
"cg13834031",18785
"cg13834844",18786
"cg13835023",18787
"cg13835154",18788
"cg13835968",18789
"cg13836052",18790
"cg13836627",18791
"cg13837730",18792
"cg13838363",18793
"cg13838401",18794
"cg13840205",18795
"cg13840252",18796
"cg13841070",18797
"cg13842103",18798
"cg13842225",18799
"cg13842554",18800
"cg13843674",18801
"cg13843773",18802
"cg13844820",18803
"cg13845195",18804
"cg13845517",18805
"cg13846137",18806
"cg13846278",18807
"cg13848359",18808
"cg13848598",18809
"cg13849080",18810
"cg13849459",18811
"cg13850544",18812
"cg13851328",18813
"cg13851508",18814
"cg13852425",18815
"cg13852712",18816
"cg13853159",18817
"cg13853164",18818
"cg13853803",18819
"cg13854332",18820
"cg13854663",18821
"cg13854874",18822
"cg13856299",18823
"cg13856487",18824
"cg13856996",18825
"cg13857299",18826
"cg13859400",18827
"cg13861044",18828
"cg13862711",18830
"cg13862983",18831
"cg13863506",18832
"cg13864660",18833
"cg13866150",18834
"cg13868888",18835
"cg13868955",18836
"cg13869290",18837
"cg13869505",18838
"cg13870753",18839
"cg13871255",18840
"cg13872695",18841
"cg13872835",18842
"cg13874275",18843
"cg13875257",18844
"cg13876625",18845
"cg13876637",18846
"cg13879297",18847
"cg13879806",18848
"cg13880561",18849
"cg13881017",18850
"cg13883905",18851
"cg13884229",18852
"cg13884249",18853
"cg13884282",18854
"cg13884903",18855
"cg13885520",18856
"cg13885773",18857
"cg13885848",18858
"cg13886393",18859
"cg13888366",18860
"cg13888600",18861
"cg13889636",18862
"cg13889775",18863
"cg13889916",18864
"cg13890364",18865
"cg13890715",18866
"cg13892288",18867
"cg13892844",18868
"cg13892986",18869
"cg13893024",18870
"cg13895439",18871
"cg13895665",18872
"cg13895794",18873
"cg13895857",18874
"cg13896129",18875
"cg13896583",18876
"cg13896796",18877
"cg13897126",18878
"cg13897219",18879
"cg13899108",18880
"cg13899234",18881
"cg13900468",18882
"cg13901789",18883
"cg13902620",18884
"cg13902627",18885
"cg13902770",18886
"cg13905180",18887
"cg13905424",18888
"cg13906190",18889
"cg13907558",18890
"cg13908214",18891
"cg13909487",18892
"cg13909661",18893
"cg13910072",18894
"cg13910855",18895
"cg13911381",18896
"cg13911558",18897
"cg13911960",18898
"cg13912499",18899
"cg13913063",18900
"cg13913111",18901
"cg13913281",18902
"cg13914112",18903
"cg13915012",18904
"cg13915277",18905
"cg13915967",18906
"cg13916225",18907
"cg13916266",18908
"cg13916372",18909
"cg13916600",18910
"cg13916603",18911
"cg13916797",18912
"cg13917460",18913
"cg13917614",18914
"cg13918864",18915
"cg13919588",18916
"cg13920449",18917
"cg13922115",18918
"cg13922229",18919
"cg13922970",18920
"cg13923342",18921
"cg13923929",18922
"cg13924996",18923
"cg13925106",18924
"cg13927500",18925
"cg13930557",18926
"cg13930889",18927
"cg13931228",18928
"cg13931746",18929
"cg13932197",18930
"cg13932370",18931
"cg13932426",18932
"cg13935507",18933
"cg13935553",18934
"cg13935834",18935
"cg13936321",18936
"cg13936550",18937
"cg13940339",18938
"cg13940625",18939
"cg13940770",18940
"cg13941631",18941
"cg13941670",18942
"cg13942194",18943
"cg13943045",18944
"cg13943140",18945
"cg13943551",18946
"cg13944639",18947
"cg13944966",18948
"cg13945887",18949
"cg13946460",18950
"cg13948651",18951
"cg13949301",18952
"cg13951169",18953
"cg13951226",18954
"cg13953571",18955
"cg13954175",18956
"cg13954332",18957
"cg13954984",18958
"cg13955436",18959
"cg13956279",18960
"cg13956569",18961
"cg13956769",18962
"cg13956815",18963
"cg13957565",18964
"cg13959016",18965
"cg13959241",18966
"cg13961611",18967
"cg13962261",18968
"cg13962642",18969
"cg13962734",18970
"cg13964487",18971
"cg13964563",18972
"cg13965097",18973
"cg13965682",18974
"cg13966205",18975
"cg13967780",18976
"cg13968621",18977
"cg13969159",18978
"cg13969835",18979
"cg13970807",18980
"cg13971339",18981
"cg13971986",18982
"cg13972257",18983
"cg13972970",18984
"cg13973252",18985
"cg13973505",18986
"cg13975369",18987
"cg13977190",18988
"cg13977827",18989
"cg13978325",18990
"cg13978957",18991
"cg13980688",18992
"cg13980705",18993
"cg13982180",18994
"cg13982601",18995
"cg13982956",18996
"cg13983146",18997
"cg13983233",18998
"cg13983234",18999
"cg13984002",19000
"cg13984281",19001
"cg13984351",19002
"cg13984808",19003
"cg13985028",19004
"cg13985448",19005
"cg13987195",19006
"cg13987551",19007
"cg13988953",19008
"cg13989363",19009
"cg13990083",19010
"cg13991371",19011
"cg13992970",19012
"cg13993270",19013
"cg13993336",19014
"cg13993391",19015
"cg13993842",19016
"cg13994175",19017
"cg13994241",19018
"cg13995101",19019
"cg13995516",19020
"cg13996925",19021
"cg13996934",19022
"cg13997937",19023
"cg13999128",19024
"cg14000524",19025
"cg14001428",19026
"cg14001847",19027
"cg14002243",19028
"cg14002443",19029
"cg14002474",19030
"cg14002601",19031
"cg14002724",19032
"cg14003831",19033
"cg14004899",19034
"cg14005037",19035
"cg14005727",19036
"cg14005972",19037
"cg14006787",19038
"cg14006844",19039
"cg14007606",19040
"cg14007694",19041
"cg14009531",19042
"cg14009688",19043
"cg14009779",19044
"cg14011255",19045
"cg14011327",19046
"cg14012220",19047
"cg14012259",19048
"cg14012997",19049
"cg14014075",19050
"cg14014800",19051
"cg14015269",19052
"cg14015282",19053
"cg14017612",19054
"cg14019317",19055
"cg14019542",19056
"cg14019784",19057
"cg14020187",19058
"cg14021880",19059
"cg14022646",19060
"cg14022830",19061
"cg14023813",19062
"cg14023941",19063
"cg14024120",19064
"cg14024823",19065
"cg14025349",19066
"cg14027184",19067
"cg14028528",19068
"cg14029538",19069
"cg14029942",19070
"cg14030336",19071
"cg14030728",19072
"cg14031994",19073
"cg14032310",19074
"cg14032328",19075
"cg14032567",19076
"cg14032896",19077
"cg14033212",19078
"cg14033937",19079
"cg14035490",19080
"cg14035873",19081
"cg14036868",19082
"cg14037076",19083
"cg14037413",19084
"cg14038897",19085
"cg14039101",19086
"cg14039981",19087
"cg14040266",19088
"cg14040602",19089
"cg14043044",19090
"cg14043264",19091
"cg14044498",19092
"cg14044818",19093
"cg14045036",19094
"cg14045854",19095
"cg14048083",19096
"cg14048947",19097
"cg14049329",19098
"cg14050060",19099
"cg14050475",19100
